            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459362.500000000, A.D. 2021-May-28 00:00:00.0000, -5.061514552096486E+07, -2.378849818019995E+08, -3.364491828688860E+07,  1.980641981233724E+01, -8.690342882279447E+00,  2.193450989762282E+00,  8.189874048479037E+02,  2.455262471703942E+08,  4.036223293670168E+00,
2459363.500000000, A.D. 2021-May-29 00:00:00.0000, -4.890219796380844E+07, -2.386278688562685E+08, -3.345428174960503E+07,  1.984489613487080E+01, -8.506151214917496E+00,  2.219388918070635E+00,  8.201463649378126E+02,  2.458736946644718E+08,  4.006519023490765E+00,
2459364.500000000, A.D. 2021-May-30 00:00:00.0000, -4.718599014682994E+07, -2.393548507947291E+08, -3.326141528119481E+07,  1.988189057978406E+01, -8.322170055754816E+00,  2.245069924552647E+00,  8.212967438672288E+02,  2.462185695913529E+08,  3.976673560871973E+00,
2459365.500000000, A.D. 2021-May-31 00:00:00.0000, -4.546664964183705E+07, -2.400659461011843E+08, -3.306634103856422E+07,  1.991741383302901E+01, -8.138406227469567E+00,  2.270494961518646E+00,  8.224385013175527E+02,  2.465608598638253E+08,  3.946689486924102E+00,
2459366.500000000, A.D. 2021-Jun-01 00:00:00.0000, -4.374430310208522E+07, -2.407611738420426E+08, -3.286908109634432E+07,  1.995147647143165E+01, -7.954866394260550E+00,  2.295664981107377E+00,  8.235715977078722E+02,  2.469005536158302E+08,  3.916569339933236E+00,
2459367.500000000, A.D. 2021-Jun-02 00:00:00.0000, -4.201907627170680E+07, -2.414405536527885E+08, -3.266965744692327E+07,  1.998408896268519E+01, -7.771557065598973E+00,  2.320580934885820E+00,  8.246959941827209E+02,  2.472376391987916E+08,  3.886315616068739E+00,
2459368.500000000, A.D. 2021-Jun-03 00:00:00.0000, -4.029109399513887E+07, -2.421041057247732E+08, -3.246809200051256E+07,  2.001526166538622E+01, -7.588484599910059E+00,  2.345243773463396E+00,  8.258116526000423E+02,  2.475721051780087E+08,  3.855930770081039E+00,
2459369.500000000, A.D. 2021-Jun-04 00:00:00.0000, -3.856048022654602E+07, -2.427518507923212E+08, -3.226440658524570E+07,  2.004500482911171E+01, -7.405655208185048E+00,  2.369654446120266E+00,  8.269185355193513E+02,  2.479039403291067E+08,  3.825417215989395E+00,
2459370.500000000, A.D. 2021-Jun-05 00:00:00.0000, -3.682735803923506E+07, -2.433838101201451E+08, -3.205862294730887E+07,  2.007332859453501E+01, -7.223074957525403E+00,  2.393813900448936E+00,  8.280166061900944E+02,  2.482331336345464E+08,  3.794777327760273E+00,
2459371.500000000, A.D. 2021-Jun-06 00:00:00.0000, -3.509184963505789E+07, -2.440000054910644E+08, -3.185076275110157E+07,  2.010024299357842E+01, -7.040749774618289E+00,  2.417723082009317E+00,  8.291058285402016E+02,  2.485596742801935E+08,  3.764013439974580E+00,
2459372.500000000, A.D. 2021-Jun-07 00:00:00.0000, -3.335407635379970E+07, -2.446004591940216E+08, -3.164084757942680E+07,  2.012575794960109E+01, -6.858685449145948E+00,  2.441382933996484E+00,  8.301861671648321E+02,  2.488835516519439E+08,  3.733127848485174E+00,
2459373.500000000, A.D. 2021-Jun-08 00:00:00.0000, -3.161415868254956E+07, -2.451851940123895E+08, -3.142889893370910E+07,  2.014988327762018E+01, -6.676887637130198E+00,  2.464794396920699E+00,  8.312575873153052E+02,  2.492047553324050E+08,  3.702122811064979E+00,
2459374.500000000, A.D. 2021-Jun-09 00:00:00.0000, -2.987221626505041E+07, -2.457542332125657E+08, -3.121493823424023E+07,  2.017262868456439E+01, -6.495361864212452E+00,  2.487958408299554E+00,  8.323200548882187E+02,  2.495232750976340E+08,  3.671000548044916E+00,
2459375.500000000, A.D. 2021-Jun-10 00:00:00.0000, -2.812836791102584E+07, -2.463076005328467E+08, -3.099898682045025E+07,  2.019400376955728E+01, -6.314113528870822E+00,  2.510875902361532E+00,  8.333735364147484E+02,  2.498391009139299E+08,  3.639763242942467E+00,
2459376.500000000, A.D. 2021-Jun-11 00:00:00.0000, -2.638273160548126E+07, -2.468453201725776E+08, -3.078106595120433E+07,  2.021401802422999E+01, -6.133147905575512E+00,  2.533547809760771E+00,  8.344179990501279E+02,  2.501522229346795E+08,  3.608413043080847E+00,
2459377.500000000, A.D. 2021-Jun-12 00:00:00.0000, -2.463542451797662E+07, -2.473674167815727E+08, -3.056119680512354E+07,  2.023268083306131E+01, -5.952470147883690E+00,  2.555975057302522E+00,  8.354534105633068E+02,  2.504626314972569E+08,  3.576952060199139E+00,
2459378.500000000, A.D. 2021-Jun-13 00:00:00.0000, -2.288656301186881E+07, -2.478739154497992E+08, -3.033940048092864E+07,  2.025000147374391E+01, -5.772085291475127E+00,  2.578158567678915E+00,  8.364797393267798E+02,  2.507703171199746E+08,  3.545382371053728E+00,
2459379.500000000, A.D. 2021-Jun-14 00:00:00.0000, -2.113626265352124E+07, -2.483648416973225E+08, -3.011569799780677E+07,  2.026598911757557E+01, -5.591998257129795E+00,  2.600099259214681E+00,  8.374969543065930E+02,  2.510752704990871E+08,  3.513706018011206E+00,
2459380.500000000, A.D. 2021-Jun-15 00:00:00.0000, -1.938463822147858E+07, -2.488402214645049E+08, -2.989011029579939E+07,  2.028065282987428E+01, -5.412213853648903E+00,  2.621798045622272E+00,  8.385050250525154E+02,  2.513774825058452E+08,  3.481925009633360E+00,
2459381.500000000, A.D. 2021-Jun-16 00:00:00.0000, -1.763180371560469E+07, -2.493000811024550E+08, -2.966265823621079E+07,  2.029400157041555E+01, -5.232736780720433E+00,  2.643255835766201E+00,  8.395039216883807E+02,  2.516769441835992E+08,  3.450041321254423E+00,
2459382.500000000, A.D. 2021-Jun-17 00:00:00.0000, -1.587787236618184E+07, -2.497444473637222E+08, -2.943336260203716E+07,  2.030604419389100E+01, -5.053571631730621E+00,  2.664473533436091E+00,  8.404936149025931E+02,  2.519736467449538E+08,  3.418056895551087E+00,
2459383.500000000, A.D. 2021-Jun-18 00:00:00.0000, -1.412295664296938E+07, -2.501733473932317E+08, -2.920224409841430E+07,  2.031678945038719E+01, -4.874722896522465E+00,  2.685452037128147E+00,  8.414740759387965E+02,  2.522675815689705E+08,  3.385973643105495E+00,
2459384.500000000, A.D. 2021-Jun-19 00:00:00.0000, -1.236716826422028E+07, -2.505868087194558E+08, -2.896932335308428E+07,  2.032624598588350E+01, -4.696194964103024E+00,  2.706192239834558E+00,  8.424452765867061E+02,  2.525587401984185E+08,  3.353793442962115E+00,
2459385.500000000, A.D. 2021-Jun-20 00:00:00.0000, -1.061061820565380E+07, -2.509848592458166E+08, -2.873462091687979E+07,  2.033442234276795E+01, -4.517992125300054E+00,  2.726695028840723E+00,  8.434071891730977E+02,  2.528471143370739E+08,  3.321518143178170E+00,
2459386.500000000, A.D. 2021-Jun-21 00:00:00.0000, -8.853416709382899E+06, -2.513675272423165E+08, -2.849815726422551E+07,  2.034132696036991E+01, -4.340118575369597E+00,  2.746961285529868E+00,  8.443597865529561E+02,  2.531326958470660E+08,  3.289149561368377E+00,
2459387.500000000, A.D. 2021-Jun-22 00:00:00.0000, -7.095673292794926E+06, -2.517348413373915E+08, -2.825995279365650E+07,  2.034696817550925E+01, -4.162578416555671E+00,  2.766991885194693E+00,  8.453030421007801E+02,  2.534154767462703E+08,  3.256689485244301E+00,
2459388.500000000, A.D. 2021-Jun-23 00:00:00.0000, -5.337496757384131E+06, -2.520868305099842E+08, -2.802002782835218E+07,  2.035135422306027E+01, -3.985375660603331E+00,  2.786787696855888E+00,  8.462369297020407E+02,  2.536954492057479E+08,  3.224139673148795E+00,
2459389.500000000, A.D. 2021-Jun-24 00:00:00.0000, -3.578995197534893E+06, -2.524235240818313E+08, -2.777840261668585E+07,  2.035449323653054E+01, -3.808514231225878E+00,  2.806349583087160E+00,  8.471614237447939E+02,  2.539726055472313E+08,  3.191501854585419E+00,
2459390.500000000, A.D. 2021-Jun-25 00:00:00.0000, -1.820276009254290E+06, -2.527449517099627E+08, -2.753509733278903E+07,  2.035639324865364E+01, -3.631997966527599E+00,  2.825678399846493E+00,  8.480764991114451E+02,  2.542469382406549E+08,  3.158777730743497E+00,
2459391.500000000, A.D. 2021-Jun-26 00:00:00.0000, -6.144589885288662E+04, -2.530511433794081E+08, -2.729013207713015E+07,  2.035706219199513E+01, -3.455830621383165E+00,  2.844774996313382E+00,  8.489821311706639E+02,  2.545184399017318E+08,  3.125968975019109E+00,
2459392.500000000, A.D. 2021-Jun-27 00:00:00.0000,  1.697389108427401E+06, -2.533421293961070E+08, -2.704352687710707E+07,  2.035650789957174E+01, -3.280015869774558E+00,  2.863640214731767E+00,  8.498782957694485E+02,  2.547871032895739E+08,  3.093077233532194E+00,
2459393.500000000, A.D. 2021-Jun-28 00:00:00.0000,  3.456123659839496E+06, -2.536179403800193E+08, -2.679530168765284E+07,  2.035473810548320E+01, -3.104557307086479E+00,  2.882274890258393E+00,  8.507649692253394E+02,  2.550529213043588E+08,  3.060104125639945E+00,
2459394.500000000, A.D. 2021-Jun-29 00:00:00.0000,  5.214653066612482E+06, -2.538786072584320E+08, -2.654547639185445E+07,  2.035176044555683E+01, -2.929458452361450E+00,  2.900679850816293E+00,  8.516421283187790E+02,  2.553158869850382E+08,  3.027051244447120E+00,
2459395.500000000, A.D. 2021-Jun-30 00:00:00.0000,  6.972873295489170E+06, -2.541241612594593E+08, -2.629407080158389E+07,  2.034758245800490E+01, -2.754722750514540E+00,  2.918855916953284E+00,  8.525097502856205E+02,  2.555759935070924E+08,  2.993920157312501E+00,
2459396.500000000, A.D. 2021-Jul-01 00:00:00.0000,  8.730680960321032E+06, -2.543546339057322E+08, -2.604110465814149E+07,  2.034221158409497E+01, -2.580353574509255E+00,  2.936803901705064E+00,  8.533678128097783E+02,  2.558332341803274E+08,  2.960712406352535E+00,
2459397.500000000, A.D. 2021-Jul-02 00:00:00.0000,  1.048797331372160E+07, -2.545700570082744E+08, -2.578659763291046E+07,  2.033565516883370E+01, -2.406354227493939E+00,  2.954524610462852E+00,  8.542162940160273E+02,  2.560876024467155E+08,  2.927429508941013E+00,
2459398.500000000, A.D. 2021-Jul-03 00:00:00.0000,  1.224464823877961E+07, -2.547704626605614E+08, -2.553056932802315E+07,  2.032792046166509E+01, -2.232727944898914E+00,  2.972018840845291E+00,  8.550551724629423E+02,  2.563390918782794E+08,  2.894072958204584E+00,
2459399.500000000, A.D. 2021-Jul-04 00:00:00.0000,  1.400060424083305E+07, -2.549558832327587E+08, -2.527303927703792E+07,  2.031901461718295E+01, -2.059477896493676E+00,  2.989287382574473E+00,  8.558844271359814E+02,  2.565876961750177E+08,  2.860644223513148E+00,
2459400.500000000, A.D. 2021-Jul-05 00:00:00.0000,  1.575574043930545E+07, -2.551263513661359E+08, -2.501402694562657E+07,  2.030894469586019E+01, -1.886607188403974E+00,  3.006331017355925E+00,  8.567040374407089E+02,  2.568334091628741E+08,  2.827144750964738E+00,
2459401.500000000, A.D. 2021-Jul-06 00:00:00.0000,  1.750995655960599E+07, -2.552818999676537E+08, -2.475355173227210E+07,  2.029771766479400E+01, -1.714118865085426E+00,  3.023150518762562E+00,  8.575139831961574E+02,  2.570762247917467E+08,  2.793575963861430E+00,
2459402.500000000, A.D. 2021-Jul-07 00:00:00.0000,  1.926315292509454E+07, -2.554225622047193E+08, -2.449163296897611E+07,  2.028534039846814E+01, -1.542015911251785E+00,  3.039746652122663E+00,  8.583142446283262E+02,  2.573161371335392E+08,  2.759939263174325E+00,
2459403.500000000, A.D. 2021-Jul-08 00:00:00.0000,  2.101523044911353E+07, -2.555483715001063E+08, -2.422828992197601E+07,  2.027181967953323E+01, -1.370301253754915E+00,  3.056120174411887E+00,  8.591048023638089E+02,  2.575531403802504E+08,  2.726236027994785E+00,
2459404.500000000, A.D. 2021-Jul-09 00:00:00.0000,  2.276609062708779E+07, -2.556593615270343E+08, -2.396354179247099E+07,  2.025716219960199E+01, -1.198977763410728E+00,  3.072271834149981E+00,  8.598856374235525E+02,  2.577872288421036E+08,  2.692467615965959E+00,
2459405.500000000, A.D. 2021-Jul-10 00:00:00.0000,  2.451563552869382E+07, -2.557555662044047E+08, -2.369740771735707E+07,  2.024137456006083E+01, -1.028048256766045E+00,  3.088202371302305E+00,  8.606567312167343E+02,  2.580183969457101E+08,  2.658635363689803E+00,
2459406.500000000, A.D. 2021-Jul-11 00:00:00.0000,  2.626376779009957E+07, -2.558370196921855E+08, -2.342990676997009E+07,  2.022446327288859E+01, -8.575154978003346E-01,  3.103912517187470E+00,  8.614180655347525E+02,  2.582466392322685E+08,  2.624740587102671E+00,
2459407.500000000, A.D. 2021-Jul-12 00:00:00.0000,  2.801039060627522E+07, -2.559037563869407E+08, -2.316105796083662E+07,  2.020643476147988E+01, -6.873821995542957E-01,  3.119402994391857E+00,  8.621696225453212E+02,  2.584719503557940E+08,  2.590784581811018E+00,
2459408.500000000, A.D. 2021-Jul-13 00:00:00.0000,  2.975540772337478E+07, -2.559558109174965E+08, -2.289088023843189E+07,  2.018729536145956E+01, -5.176510256828322E-01,  3.134674516692371E+00,  8.629113847866521E+02,  2.586943250813742E+08,  2.556768623382907E+00,
2459409.500000000, A.D. 2021-Jul-14 00:00:00.0000,  3.149872343118722E+07, -2.559932181407385E+08, -2.261939248994371E+07,  2.016705132147491E+01, -3.483245919217528E-01,  3.149727788989407E+00,  8.636433351617173E+02,  2.589137582834490E+08,  2.522693967582120E+00,
2459410.500000000, A.D. 2021-Jul-15 00:00:00.0000,  3.324024255565453E+07, -2.560160131375323E+08, -2.234661354204211E+07,  2.014570880394787E+01, -1.794054674775802E-01,  3.164563507250854E+00,  8.643654569325679E+02,  2.591302449441076E+08,  2.488561850550501E+00,
2459411.500000000, A.D. 2021-Jul-16 00:00:00.0000,  3.497987045145204E+07, -2.560242312087600E+08, -2.207256216165294E+07,  2.012327388576207E+01, -1.089617633785345E-02,  3.179182358469528E+00,  8.650777337146976E+02,  2.593437801513987E+08,  2.454373488930103E+00,
2459412.500000000, A.D. 2021-Jul-17 00:00:00.0000,  3.671751299462477E+07, -2.560179078714682E+08, -2.179725705673471E+07,  2.009975255887455E+01,  1.572008014787698E-01,  3.193585020633321E+00,  8.657801494714359E+02,  2.595543590976492E+08,  2.420130079939441E+00,
2459413.500000000, A.D. 2021-Jul-18 00:00:00.0000,  3.845307657527211E+07, -2.559970788551213E+08, -2.152071687705734E+07,  2.007515073080272E+01,  3.248830287080119E-01,  3.207772162710525E+00,  8.664726885083555E+02,  2.597619770777882E+08,  2.385832801416671E+00,
2459414.500000000, A.D. 2021-Jul-19 00:00:00.0000,  4.018646809026971E+07, -2.559617800979598E+08, -2.124296021498179E+07,  2.004947422501602E+01,  4.921481096304038E-01,  3.221744444645021E+00,  8.671553354676940E+02,  2.599666294876746E+08,  2.351482811858349E+00,
2459415.500000000, A.D. 2021-Jul-20 00:00:00.0000,  4.191759493601967E+07, -2.559120477434646E+08, -2.096400560623956E+07,  2.002272878119135E+01,  6.589936888139033E-01,  3.235502517360695E+00,  8.678280753227881E+02,  2.601683118224277E+08,  2.317081250494004E+00,
2459416.500000000, A.D. 2021-Jul-21 00:00:00.0000,  4.364636500121824E+07, -2.558479181369334E+08, -2.068387153071167E+07,  1.999492005536827E+01,  8.254174497798672E-01,  3.249047022769375E+00,  8.684908933725376E+02,  2.603670196747690E+08,  2.282629237423714E+00,
2459417.500000000, A.D. 2021-Jul-22 00:00:00.0000,  4.537268665963362E+07, -2.557694278221771E+08, -2.040257641320719E+07,  1.996605362003686E+01,  9.914171135265890E-01,  3.262378593773774E+00,  8.691437752359294E+02,  2.605627487333788E+08,  2.248127873883783E+00,
2459418.500000000, A.D. 2021-Jul-23 00:00:00.0000,  4.709646876289034E+07, -2.556766135383514E+08, -2.012013862424181E+07,  1.993613496420924E+01,  1.156990436900876E+00,  3.275497854259942E+00,  8.697867068466539E+02,  2.607554947812838E+08,  2.213578242654489E+00,
2459419.500000000, A.D. 2021-Jul-24 00:00:00.0000,  4.881762063326141E+07, -2.555695122169362E+08, -1.983657648081779E+07,  1.990516949354265E+01,  1.322135210803892E+00,  3.288405419071774E+00,  8.704196744478663E+02,  2.609452536942856E+08,  2.178981408634241E+00,
2459420.500000000, A.D. 2021-Jul-25 00:00:00.0000,  5.053605205647582E+07, -2.554481609788752E+08, -1.955190824720715E+07,  1.987316253058067E+01,  1.486849258254479E+00,  3.301101893963311E+00,  8.710426645871331E+02,  2.611320214394462E+08,  2.144338419571089E+00,
2459421.500000000, A.D. 2021-Jul-26 00:00:00.0000,  5.225167327455400E+07, -2.553125971318891E+08, -1.926615213573989E+07,  1.984011931516834E+01,  1.651130432359285E+00,  3.313587875527668E+00,  8.716556641116131E+02,  2.613157940736428E+08,  2.109650306918595E+00,
2459422.500000000, A.D. 2021-Jul-27 00:00:00.0000,  5.396439497868807E+07, -2.551628581679641E+08, -1.897932630759943E+07,  1.980604500507352E+01,  1.814976614257994E+00,  3.325863951105150E+00,  8.722586601634906E+02,  2.614965677421995E+08,  2.074918086762743E+00,
2459423.500000000, A.D. 2021-Jul-28 00:00:00.0000,  5.567412830218467E+07, -2.549989817610176E+08, -1.869144887362641E+07,  1.977094467681630E+01,  1.978385711119257E+00,  3.337930698676524E+00,  8.728516401756845E+02,  2.616743386775999E+08,  2.040142760755117E+00,
2459424.500000000, A.D. 2021-Jul-29 00:00:00.0000,  5.738078481348772E+07, -2.548210057647315E+08, -1.840253789513245E+07,  1.973482332667873E+01,  2.141355654255830E+00,  3.349788686749494E+00,  8.734345918678143E+02,  2.618491031982788E+08,  2.005325316988685E+00,
2459425.500000000, A.D. 2021-Jul-30 00:00:00.0000,  5.908427650929428E+07, -2.546289682105418E+08, -1.811261138472334E+07,  1.969768587184446E+01,  2.303884397408032E+00,  3.361438474247023E+00,  8.740075032424083E+02,  2.620208577074845E+08,  1.970466730765391E+00,
2459426.500000000, A.D. 2021-Jul-31 00:00:00.0000,  6.078451580777241E+07, -2.544229073057679E+08, -1.782168730713174E+07,  1.965953715160599E+01,  2.465969915219444E+00,  3.372880610405052E+00,  8.745703625813093E+02,  2.621895986922019E+08,  1.935567965224402E+00,
2459427.500000000, A.D. 2021-Aug-01 00:00:00.0000,  6.248141554188395E+07, -2.542028614318660E+08, -1.752978358005798E+07,  1.962038192857835E+01,  2.627610201902999E+00,  3.384115634685124E+00,  8.751231584422439E+02,  2.623553227221238E+08,  1.900629971822176E+00,
2459428.500000000, A.D. 2021-Aug-02 00:00:00.0000,  6.417488895281051E+07, -2.539688691427889E+08, -1.723691807501777E+07,  1.958022488986787E+01,  2.788803270074907E+00,  3.395144076704617E+00,  8.756658796555063E+02,  2.625180264486564E+08,  1.865653690674995E+00,
2459429.500000000, A.D. 2021-Aug-03 00:00:00.0000,  6.586484968347728E+07, -2.537209691634423E+08, -1.694310861819501E+07,  1.953907064816082E+01,  2.949547149721393E+00,  3.405966456185030E+00,  8.761985153207264E+02,  2.626777066039512E+08,  1.830640050787886E+00,
2459430.500000000, A.D. 2021-Aug-04 00:00:00.0000,  6.755121177216661E+07, -2.534592003882247E+08, -1.664837299129860E+07,  1.949692374271357E+01,  3.109839887258623E+00,  3.416583282916631E+00,  8.767210548036896E+02,  2.628343599999508E+08,  1.795589970200650E+00,
2459431.500000000, A.D. 2021-Aug-05 00:00:00.0000,  6.923388964621273E+07, -2.531836018796464E+08, -1.635272893242130E+07,  1.945378864024073E+01,  3.269679544648340E+00,  3.426995056736752E+00,  8.772334877331922E+02,  2.629879835274466E+08,  1.760504356082189E+00,
2459432.500000000, A.D. 2021-Aug-06 00:00:00.0000,  7.091279811576910E+07, -2.528942128670236E+08, -1.605619413690042E+07,  1.940966973570874E+01,  3.429064198538307E+00,  3.437202267518454E+00,  8.777358039979174E+02,  2.631385741551419E+08,  1.725384104800542E+00,
2459433.500000000, A.D. 2021-Aug-07 00:00:00.0000,  7.258785236764069E+07, -2.525910727452465E+08, -1.575878625817880E+07,  1.936457135304886E+01,  3.587991939404588E+00,  3.447205395166390E+00,  8.782279937433327E+02,  2.632861289287223E+08,  1.690230101990144E+00,
2459434.500000000, A.D. 2021-Aug-08 00:00:00.0000,  7.425896795917496E+07, -2.522742210736222E+08, -1.546052290866619E+07,  1.931849774580632E+01,  3.746460870681094E+00,  3.457004909617071E+00,  8.787100473686077E+02,  2.634306449699313E+08,  1.655043222631165E+00,
2459435.500000000, A.D. 2021-Aug-09 00:00:00.0000,  7.592606081220679E+07, -2.519436975747933E+08, -1.516142166060032E+07,  1.927145309774208E+01,  3.904469107868634E+00,  3.466601270841401E+00,  8.791819555235572E+02,  2.635721194756539E+08,  1.619824331149769E+00,
2459436.500000000, A.D. 2021-Aug-10 00:00:00.0000,  7.758904720705396E+07, -2.515995421337345E+08, -1.486150004690790E+07,  1.922344152340230E+01,  4.062014777621026E+00,  3.475994928847849E+00,  8.796437091056169E+02,  2.637105497170098E+08,  1.584574281543473E+00,
2459437.500000000, A.D. 2021-Aug-11 00:00:00.0000,  7.924784377656074E+07, -2.512417947968295E+08, -1.456077556206512E+07,  1.917446706866752E+01,  4.219096016809478E+00,  3.485186323685232E+00,  8.800952992568592E+02,  2.638459330384594E+08,  1.549293917532017E+00,
2459438.500000000, A.D. 2021-Aug-12 00:00:00.0000,  8.090236750018851E+07, -2.508704957710293E+08, -1.425926566295820E+07,  1.912453371129080E+01,  4.375710971568493E+00,  3.494175885444494E+00,  8.805367173610557E+02,  2.639782668569221E+08,  1.513984072732148E+00,
2459439.500000000, A.D. 2021-Aug-13 00:00:00.0000,  8.255253569815266E+07, -2.504856854230935E+08, -1.395698776974356E+07,  1.907364536143178E+01,  4.531857796327629E+00,  3.502964034259200E+00,  8.809679550407935E+02,  2.641075486609129E+08,  1.478645570853286E+00,
2459440.500000000, A.D. 2021-Aug-14 00:00:00.0000,  8.419826602560557E+07, -2.500874042789157E+08, -1.365395926670837E+07,  1.902180586219088E+01,  4.687534652833644E+00,  3.511551180304679E+00,  8.813890041546492E+02,  2.642337760096945E+08,  1.443279225910557E+00,
2459441.500000000, A.D. 2021-Aug-15 00:00:00.0000,  8.583947646686585E+07, -2.496756930229340E+08, -1.335019750313093E+07,  1.896901899014648E+01,  4.842739709167333E+00,  3.519937723795921E+00,  8.817998567944290E+02,  2.643569465324499E+08,  1.407885842451629E+00,
2459442.500000000, A.D. 2021-Aug-16 00:00:00.0000,  8.747608532969418E+07, -2.492505924976259E+08, -1.304571979414123E+07,  1.891528845589652E+01,  4.997471138758803E+00,  3.528124054984355E+00,  8.822005052824734E+02,  2.644770579274746E+08,  1.372466215794072E+00,
2459443.500000000, A.D. 2021-Aug-17 00:00:00.0000,  8.910801123961625E+07, -2.488121437030893E+08, -1.274054342158218E+07,  1.886061790460492E+01,  5.151727119404368E+00,  3.536110554153765E+00,  8.825909421690313E+02,  2.645941079613897E+08,  1.337021132270309E+00,
2459444.500000000, A.D. 2021-Aug-18 00:00:00.0000,  9.073517313429298E+07, -2.483603877967068E+08, -1.243468563487105E+07,  1.880501091655286E+01,  5.305505832287522E+00,  3.543897591615459E+00,  8.829711602297086E+02,  2.647080944683762E+08,  1.301551369477747E+00,
2459445.500000000, A.D. 2021-Aug-19 00:00:00.0000,  9.235749025793858E+07, -2.478953660928954E+08, -1.212816365186103E+07,  1.874847100769422E+01,  5.458805461006026E+00,  3.551485527702994E+00,  8.833411524629848E+02,  2.648190153494310E+08,  1.266057696532025E+00,
2459446.500000000, A.D. 2021-Aug-20 00:00:00.0000,  9.397488215578692E+07, -2.474171200629400E+08, -1.182099465970388E+07,  1.869100163021474E+01,  5.611624190606331E+00,  3.558874712766543E+00,  8.837009120878075E+02,  2.649268685716457E+08,  1.230540874321984E+00,
2459447.500000000, A.D. 2021-Aug-21 00:00:00.0000,  9.558726866860615E+07, -2.469256913349093E+08, -1.151319581571245E+07,  1.863260617309386E+01,  5.763960206626484E+00,  3.566065487167106E+00,  8.840504325412564E+02,  2.650316521675065E+08,  1.195001655764957E+00,
2459448.500000000, A.D. 2021-Aug-22 00:00:00.0000,  9.719456992726198E+07, -2.464211216936544E+08, -1.120478424822435E+07,  1.857328796266883E+01,  5.915811694148054E+00,  3.573058181270549E+00,  8.843897074762839E+02,  2.651333642342161E+08,  1.159440786061682E+00,
2459449.500000000, A.D. 2021-Aug-23 00:00:00.0000,  9.879670634732990E+07, -2.459034530808888E+08, -1.089577705746533E+07,  1.851305026319965E+01,  6.067176836857604E+00,  3.579853115441917E+00,  8.847187307595266E+02,  2.652320029330386E+08,  1.123859002949778E+00,
2459450.500000000, A.D. 2021-Aug-24 00:00:00.0000,  1.003935986237561E+08, -2.453727275953496E+08, -1.058619131641409E+07,  1.845189627743515E+01,  6.218053816117322E+00,  3.586450600039611E+00,  8.850374964691923E+02,  2.653275664886654E+08,  1.088257036956131E+00,
2459451.500000000, A.D. 2021-Aug-25 00:00:00.0000,  1.019851677255673E+08, -2.448289874930373E+08, -1.027604407166664E+07,  1.838982914717860E+01,  6.368440810045421E+00,  3.592850935409891E+00,  8.853459988930169E+02,  2.654200531886028E+08,  1.052635611647043E+00,
2459452.500000000, A.D. 2021-Aug-26 00:00:00.0000,  1.035713348906296E+08, -2.442722751875363E+08, -9.965352344301894E+06,  1.832685195385323E+01,  6.518335992605984E+00,  3.599054411881487E+00,  8.856442325262946E+02,  2.655094613825814E+08,  1.016995443876304E+00,
2459453.500000000, A.D. 2021-Aug-27 00:00:00.0000,  1.051520216204559E+08, -2.437026332504122E+08, -9.654133130747318E+06,  1.826296771906603E+01,  6.667737532707543E+00,  3.605061309760598E+00,  8.859321920699784E+02,  2.655957894819869E+08,  9.813372440312235E-01,
2459454.500000000, A.D. 2021-Aug-28 00:00:00.0000,  1.067271496750622E+08, -2.431201044116874E+08, -9.342403403645068E+06,  1.819817940517114E+01,  6.816643593310636E+00,  3.610871899325988E+00,  8.862098724288519E+02,  2.656790359593119E+08,  9.456617162766302E-01,
2459455.500000000, A.D. 2021-Aug-29 00:00:00.0000,  1.082966410678725E+08, -2.425247315603937E+08, -9.030180112718508E+06,  1.813248991583079E+01,  6.965052330543733E+00,  3.616486440824458E+00,  8.864772687097717E+02,  2.657591993476289E+08,  9.099695587965323E-01,
2459456.500000000, A.D. 2021-Aug-30 00:00:00.0000,  1.098604180606715E+08, -2.419165577451997E+08, -8.717480185639232E+06,  1.806590209657471E+01,  7.112961892827406E+00,  3.621905184466565E+00,  8.867343762199766E+02,  2.658362782400835E+08,  8.742614640336115E-01,
2459457.500000000, A.D. 2021-Aug-31 00:00:00.0000,  1.114184031586068E+08, -2.412956261751151E+08, -8.404320528894395E+06,  1.799841873535705E+01,  7.260370420005675E+00,  3.627128370422622E+00,  8.869811904654690E+02,  2.659102712894091E+08,  8.385381189270545E-01,
2459458.500000000, A.D. 2021-Sep-01 00:00:00.0000,  1.129705191052378E+08, -2.406619802202682E+08, -8.090718028654277E+06,  1.793004256311140E+01,  7.407276042485037E+00,  3.632156228818954E+00,  8.872177071494614E+02,  2.659811772074612E+08,  8.028002051481965E-01,
2459459.500000000, A.D. 2021-Sep-02 00:00:00.0000,  1.145166888776332E+08, -2.400156634127590E+08, -7.776689551640302E+06,  1.786077625430304E+01,  7.553676880380040E+00,  3.636988979734446E+00,  8.874439221708930E+02,  2.660489947647727E+08,  7.670483993345012E-01,
2459460.500000000, A.D. 2021-Sep-03 00:00:00.0000,  1.160568356815157E+08, -2.393567194475846E+08, -7.462251945993140E+06,  1.779062242747863E+01,  7.699571042665397E+00,  3.641626833197333E+00,  8.876598316230119E+02,  2.661137227901289E+08,  7.312833733216927E-01,
